"NumLic","CodUG","Instituicao","ModComp","Processo","Objeto","Situacao","CodOrgao","NomeOrgao","Municipio","DataCompra","DataLicitacao","Valor","Mes","Ano"
3732015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015872/2015","OBJETO: PREGAO ELETRONICO -  SERVICOS PARA COLACAO DE GRAU (HIGIENIZACAO DE BECAS, CERIMONIAL E LOCACAO DE MESAS E CADEIRAS)","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-01-04,2015-12-21,63999.48,"janeiro",2016
3762015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","0160902015","OBJETO: PREGAO ELETRONICO -  CONTRATRACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICO DE SEGURO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-01-08,2016-01-07,120000,"janeiro",2016
3772015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016337/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE COLMEIA(MADEIRA), EMBALAGEM E OUTROS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-01-26,2016-01-11,14111.6,"janeiro",2016
3822015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","017405/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE FRUTAS IN NATURA, VERDURAS IN NATURA E LEGUMES IN NATURA (3 LOTES)","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-01-28,2016-01-13,77897.3,"janeiro",2016
3862015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017989/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA SERVICO CONTINUADO DE MANUTENCAO EM GERADOR ELETRICO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-01-26,2016-01-20,11500,"janeiro",2016
122016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015328/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE OLEO DIESEL S10 PARA ABASTECIMENTO DIRETO NA BOMBA","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-15,2016-02-15,0,"fevereiro",2016
132016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014925/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE HORTIFRUTIGRANJEIROS PARA O RESTAURANTE UNIVERSITARIO DURANTE O ANO LETIVO DE 2016.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-24,2016-02-19,900608,"fevereiro",2016
142016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014924/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE VERDURAS PARA O RESTAURANTE UNIVERSITARIO DURANTE O ANO LETIVO DE 2016.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-22,2016-02-18,248191.48,"fevereiro",2016
172016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000795/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ALCOOL ETILICO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-22,2016-02-18,38688,"fevereiro",2016
412015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002125/2015","OBJETO: PREGAO ELETRONICO -  PRESTACAO DE SERVICO CONTINUADO DE EDUCADOR INFANTIL, ATENDENTE EM INSTITUICAO DE EDUCACAO INFANTIL, SUPERVISOR ADMINISTRATIVO INTERNO, AUXILIAR DE SERVICOS TECNICOS EM ALIMENTACAO E ZELADOR.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-01,2016-01-14,947042.64,"fevereiro",2016
842015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","013971/2015","OBJETO: FORNECIMENTO DE ENERGIA ELETRICA EM BAIXA TENSAO, PARA ATENDER A DIVERSOS SETORES DA UFV.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-19,NA,600000,"fevereiro",2016
3542015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","014926/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE PAO FRANCES.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-15,2016-02-03,254286,"fevereiro",2016
3692015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015865/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CABOS ELETRICOS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-22,2016-01-15,12360,"fevereiro",2016
3742015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","015989/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GASES ESPECIAIS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-12,2016-02-04,164172.5,"fevereiro",2016
3872015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002291/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE PESSOA JURIDICA PARA PRESTACAO DE SERVICO ESPECIALIZADO CONTINUADO DE COSTUREIRO(A)","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-02-02,2016-01-21,44585.52,"fevereiro",2016
12016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000228/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICO DE ROCADA DE PASTO.","EVENTO DE ALTERACAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-23,2016-03-04,49248,"março",2016
22016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000231/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MEIO FIO E BLOCO DE CONCRETO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-15,2016-02-29,68600,"março",2016
32016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000227/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICO DE INSTALACAO E MANUTENCAO DE CERCA DE ARAME FARPADO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-30,2016-02-26,12000,"março",2016
52016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000229/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICO DE MANUTENCAO DE EQUIPAMENTO DE ORDENHA","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-02,2016-02-26,13552,"março",2016
62016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000497/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ARGAMASSA E RODAPE.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-15,2016-02-29,13379,"março",2016
72016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000309/2015","OBJETO: PREGAO ELETRONICO -  GAS COMPRIMIDO NITROGENIO LIQUIDO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-01,2016-02-12,45450,"março",2016
92016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000545/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA FORNECIMENTO DE MAO DE OBRA PARA O R.U.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-01,2016-02-16,1443196.56,"março",2016
112016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000673/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE LENHA CORTADA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-10,2016-02-24,298800,"março",2016
152016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000833/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE PESSOA JURIDICA PARA PRESTACAO DE SERVICO DE LIMPEZA","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-09,2016-02-18,107769.6,"março",2016
182016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000955/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE SACOS PLASTICOS PARA LIXO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-10,2016-03-08,4994,"março",2016
242016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001030/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE DESINFETANTE LIQUIDO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-01,2016-02-25,6396.24,"março",2016
272016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015328/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE OLEO DIESEL TIPO S10 (ABASTECIMENTO DIRETO  NA BOMBA)","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-07,2016-03-01,110600,"março",2016
282016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000235/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICO DE MANUTENCAO PREVENTIVA E CORRETIVA EM VEICULOS LEVES, VEICULOS PESADOS, MAQUINAS AGRICOLAS E IMPLEMENTOS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-31,2016-03-21,80000,"março",2016
292016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015465/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MATERIAL DE LIMPEZA.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-31,2016-03-21,19700,"março",2016
312016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015464","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE PAPEL TOALHA","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-10,2016-03-09,175950,"março",2016
342016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000674/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE BRITA, AREIA, CAL E PO DE PEDRA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-30,2016-03-18,224200,"março",2016
352016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000230/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GRAMA, TIPO ESMERALDA.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-31,2016-03-29,42500,"março",2016
372016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001491/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE HIPOCLORITO DE CALCIO, ALGICIDA E OUTROS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-30,2016-03-28,2026,"março",2016
452016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001884/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GASOLINA E OLEO DIESEL S10.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-30,2016-03-21,183000,"março",2016
462016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001862/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CABOS ELETRICOS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-31,2016-03-16,14276,"março",2016
472016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002113/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE COMPENSADO E FITA DE BORDA","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-31,2016-03-23,20961.89,"março",2016
3082015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","013198/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE COMPUTADOR DESKTOP","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-16,2015-10-19,0,"março",2016
3322015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","013770/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE SOFTWARE VENSIM VERSAO DSS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-16,2015-10-28,0,"março",2016
3662015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015753/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE SUCOS, BEBIDA NAO ALCOOLICA","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-10,2016-02-16,77765,"março",2016
3782015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","017118/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE LAMPADAS LED.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-03-01,2016-01-25,0,"março",2016
3802015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","017361/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GENEROS ALIMENTICIOS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-30,2016-03-02,24750,"março",2016
3842015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","017493/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICO DE MANUTENCAO EM POCO ARTESIANO","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-03-14,2016-02-26,23868,"março",2016
12016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","INEXIGIBILIDADE DE LICITACAO","001381/2016","OBJETO: CONTRATACAO DE LICENCA DE USO DE SOFTWARE DE PESQUISA E COMPARACAO DE PRECOS PRATICADOS PELA ADMINISTRACAO PUBLICA - DENOMINADO BANCO DE PRECOS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-04-29,NA,7990,"abril",2016
22016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","002839/2016","OBJETO: FORNECIMENTO DE LANCHES (COFFEE BREAK)","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-28,NA,1617,"abril",2016
42016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","003733/2016","OBJETO: SERVICO DE LICENCA PELO USO DE SOFTWARE","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-28,NA,13513.5,"abril",2016
52016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","003921/2016","OBJETO: MANUTENCAO EM RELOGIO DE PONTO.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-18,NA,380,"abril",2016
82016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","000234/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MATERIAIS DE ESCRITORIO","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-04-29,2016-03-22,124.7,"abril",2016
252016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000755/2016","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICOS DE TELEFONIA FIXA COMUTADA E SERVICO VPN PARA ATENDIMENTO DA UFV CAMPUS DE RIO PARANAIBA - UNIDADE CRP-II (PREDIO BBT E OUTROS).","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-04,2016-03-15,143454.8,"abril",2016
302016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015456/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE PAPEL A4.","EVENTO DE REVOGACAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-18,2016-03-08,0,"abril",2016
322016,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001478/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MILHO, FARELO DE SOJA, SAL MOIDO E OUTROS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-04-13,2016-03-28,9720,"abril",2016
432016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","015467/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MATERIAL DE LIMPEZA (CERA, DETERGENTE, ETC),  PAPEL ALUMINIO, COPO DESCARTAVEL E OUTROS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-12,2016-03-29,16450,"abril",2016
442016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000676/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CONCRETO USINADO.","EVENTO DE ALTERACAO DE RESULTA",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-07,2016-03-28,55800,"abril",2016
752016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002767/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE SUPLEMENTO ANIMAL, OXIDO DE MAGNESIO E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-14,2016-04-12,21657.79,"abril",2016
782016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","003000/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GENEROS ALIMENTICIOS (FRUTAS, VERDURAS, LEGUMES).","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-26,2016-04-26,0,"abril",2016
842016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","003439/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE VACINA HUMANA ANTIGRIPAL","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-04-25,2016-04-25,0,"abril",2016
3792015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","017358/2015","OBJETO: PREGAO ELETRONICO -  MANUTENCAO DE EQUIPAMENTOS INDUSTRIAIS - CAMPUS FLORESTAL. MANUTENCAO DE EQUIPAMENTOS INDUSTRIAIS","EVENTO DE RETIFICACAO DIVULGAD",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-04-04,2016-03-09,18000,"abril",2016
3812015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","017362/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE SACOS DE MATERIAL PLASTICO E POTES","EVENTO DE SUSPENSAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2016-04-04,2016-03-23,24000,"abril",2016
22016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","001551/2016","OBJETO: AQUISICAO DE REAGENTE ANALITICO (ANALISE QUANTITATIVO COLIFORNES)","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-05-16,NA,4017,"maio",2016
62016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","002120/2016","OBJETO: MANUTENCAO DE APARELHO DE AR CONDICIONADO","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-05-10,NA,650,"maio",2016
72016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","003000/2016","OBJETO: AQUISICAO DE GENEROS ALIMENTICIOS (HORTIFRUTIGRANJEIROS)","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-05-16,NA,17201.7,"maio",2016
512016,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","002125/2016","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CANECAS COM ALCAS, MATERIAL PLASTICO, PERSONALIZADAS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2016-05-02,2016-04-14,25120,"maio",2016
