"NumLic","CodUG","Instituicao","ModComp","Processo","Objeto","Situacao","CodOrgao","NomeOrgao","Municipio","DataCompra","DataLicitacao","Valor","Mes","Ano"
32013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","001587/2013","OBJETO: TREINAMENTO E QUALIFICACAO PROFISSIONAL.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-28,NA,4700,"fevereiro",2013
52013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","294/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ACUCAR REFINADO, FARINHA DE MANDIOCA, MASSA LASANHA, MOLHO INGLES E OUTROS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-15,2013-02-15,0,"fevereiro",2013
62013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","293/2013","OBJETO: PREGAO ELETRONICO -  GENEROS ALIMENTICIOS: BISCOITOS, LEITE E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-15,2013-02-14,1398.4,"fevereiro",2013
212013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","000700/2013","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA PARA TRANSPORTE DE MILHO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-02-07,2013-02-06,11649.3,"fevereiro",2013
262013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000852/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE HIPOCLORITO DE SODIO E CLARIFICANTE PARA PISCINAS","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-22,2013-02-20,4772,"fevereiro",2013
292013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","001057/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MILHO A GRANEL E FARELO DE SOJA PARA FABRICACAO DE RACAO ANIMAL","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-02-21,2013-02-14,48112,"fevereiro",2013
302013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","000215/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MATERIAIS ELETRICOS E DE CONSTRUCAO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-02-25,2013-02-20,28709.33,"fevereiro",2013
332013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017422/2012","OBJETO: PREGAO ELETRONICO -  FRUTAS, LEGUME E VERDURAS IN NATURA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-22,2013-02-19,16880.2,"fevereiro",2013
9402012,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016195/2012","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO ESPECIALIZADO CONTINUADO DE AUXILIAR DE SERVICOS TECNICOS E SUPERVISOR DE PESSOAL.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-01,2012-12-19,749723.88,"fevereiro",2013
9802012,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","018272/2012","OBJETO: PREGAO ELETRONICO -  PRESTACAO DE SERVICO DE PORTARIA/RECEPCAO E SUPERVISOR DE PESSOAL.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-02-27,2013-01-04,1710957.24,"fevereiro",2013
22013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","017851/2012","OBJETO: AQUISICAO DE SENSOR TRANSDUTOR DE TORQUE COM 02 ACOPLAMENTOS FLEXIVEIS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-05,NA,10190,"março",2013
62013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","DISPENSA DE LICITACAO","003371/2013","OBJETO: AQUISICAO EMERGENCIAL DE HORTIFRUTI POR UM PERIODO DE 30 DIAS DURANTE PROCESSO LICITATORIO PARA CONTRATACAO PELO EXERCICIO 2013","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-03-19,NA,7958.94,"março",2013
72013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017855/2012","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE PECAS E COMPONENTES DE ROCADEIRA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-18,2013-03-04,1515.1,"março",2013
102013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017854/2012","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MOURAO MADEIRA EUCALIPTO E MADEIRA CONSTRUCAO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-05,2013-02-06,32300,"março",2013
102013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","004136/2013","OBJETO: CONTRATACAO PARA PRESTACAO DE SERVICOS DE PORTARIA.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-27,NA,281666.28,"março",2013
112013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","004137/2013","OBJETO: CONTRATACAO DE EMPRESA TERCEIRIZADA PARA PRESTACAO DE SERVICO DE PORTARIA.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-27,NA,326983.78,"março",2013
162013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017876/2012","OBJETO: PREGAO ELETRONICO -  CARTUCHOS DE TINTA PARA IMPRESSORA E MEMORIA PORTATIL MICROCOMPUTADOR.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-01,2013-02-19,930.69,"março",2013
172013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","17873/2012","OBJETO: PREGAO ELETRONICO -  DIVERSOS MATERIAIS DE CONSUMO: XICARA, BOTAS, LIXEIRAS, BATERIAS, COLAS, PRATOS, TABULEIROS ETC.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-06,2013-02-21,7841.35,"março",2013
182013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","17857/2012","OBJETO: PREGAO ELETRONICO -  PRODUTOS HOSPITALARES, REAGENTES QUIMICOS E VIDRARIAS DE LABORATORIOS","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-18,2013-02-21,21275.61,"março",2013
192013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","17859/2012","OBJETO: PREGAO ELETRONICO -  DIVERSOS MATERIAIS DE CONSUMO: LIXA, ADAPTADORES, TIRISTOR, CHAVE DE FENDA, CAPACITORES, RESISTENCIA ELETRICA E ETC.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-05,2013-02-20,5966.16,"março",2013
222013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000596/2013","OBJETO: PREGAO ELETRONICO -  TINTAS, LIXAS, SOLVENTES E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-22,2013-02-20,9450,"março",2013
272013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","1023/2013","OBJETO: PREGAO ELETRONICO -  DIPLOMA, MATERIAL PERGAMINHO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-05,2013-02-21,336000,"março",2013
372013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","001217/2013","OBJETO: PREGAO ELETRONICO -  VERGALHAO, ARAME, PREGO E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-18,2013-02-27,0,"março",2013
402013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","001749/2013","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO ESPECIALIZADO NAO-CONTINUADO DE MANUTENCAO DE VEICULOS PESADOS E TRATORES.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-03-21,2013-03-07,9515,"março",2013
432013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002197/2013","OBJETO: PREGAO ELETRONICO -  LOCACAO DE CABINE SANITARIA E PRESTACAO DE SERVICO DE PORTARIA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-12,2013-03-06,4012.5,"março",2013
452013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001892/2013","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO NAO CONTINUADO DE SEGURO (VEICULOS).","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-22,2013-03-20,58000,"março",2013
462013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001925/2013","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO NAO CONTINUADO DE ALINHAMENTO, BALANCEAMENTO E CAMBAGEM (EM LOTE UNICO).","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-22,2013-03-19,32476,"março",2013
492013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002049/2013","OBJETO: PREGAO ELETRONICO -  AQUISACAO DE FOSFATO BICALCICO, L-LISINA MONOCLORETO, DL METIONINA E SUPLEMENTOS ALIMENTARES PARA ANIMAIS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-03-22,2013-03-20,51526.4,"março",2013
522013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","002553/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE EQUIPAMENTOS PARA LABORATORIO (BALANCA ANALITICA, CALORIMETRO, VISCOSIMETRO E OUTROS).","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-03-25,2013-03-22,80405.54,"março",2013
532013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","002573/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CARTUCHOS DE TINTA E MASTER PARA DUPLICADOR DIGITAL.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-03-25,2013-03-21,25400.34,"março",2013
32013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017872/2012","OBJETO: PREGAO ELETRONICO -  SISTEMAS DE CONTROLE DE ACESSO, CIRCUITO FECHADO DE TV DVR, CAMERA DE VIDEO E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-10,2013-02-19,20981.96,"abril",2013
42013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","17863/2012","OBJETO: PREGAO ELETRONICO -  FREEZER DOMESTICO, GUILHOTINA, APARELHO DE AR CONDICIONADO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-15,2013-02-07,4293,"abril",2013
52013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","3099/2013","OBJETO: POCO ARTESIANO","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-12,NA,5550,"abril",2013
52013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","004000/2013","OBJETO: CURSO DE APERFEICOAMENTO/ESPECIALIZACAO PROFISSIONAL.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-24,NA,3040,"abril",2013
82013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017858/2012","OBJETO: PREGAO ELETRONICO -  MOVEIS EM GERAL: DIVISORIA, CADEIRA, ARQUIVOS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-10,2013-02-18,13751.98,"abril",2013
92013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017862/2012","OBJETO: PREGAO ELETRONICO -  MOUSE, TECLADO MICROCOMPUTADOR, LAMPADA PARA PROJETOR MULTIMIDIA E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-10,2013-02-18,3966.16,"abril",2013
92013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","3446/2013","OBJETO: CONTRATACAO DE EMPRESA PARA PRESTADORA DE SERVICOS DE FRETES PARA TRANSPORTES DE MATERIAIS E EQUIPAMENTOS.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-16,NA,7950,"abril",2013
112013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017878/201","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE RUGOSIMETRO, CHAPA AQUECEDORA, ELETROCARDIOGRAFO, OFTALMOSCOPIO E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-26,2013-04-16,64974.78,"abril",2013
122013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017853/2012","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CONJUNTOS DE FERRAMENTAS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-10,2013-02-21,41624.99,"abril",2013
122013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","004339/2013","OBJETO: ELASTICO PROCESSO, MATERIAL TECIDO ELASTICO, COR AZUL OU PRETA, COMPRIMENTO 20CM, LARGURA 4CM, APLICACAO UNIR PROCESSOS, PERSONALIZADO COM A GRAVACAO DE ESCRITA UFV: DISTRIBUIDA EM 4X, EM MAIUSCULA E COR BRANCA COM APROXIMADAMENTE 2 CM DE ALTURA. TEMOS O MODELO. OBSERVACAO: A EMPRESA PRIMEIRA COLOCADA TERA QUE NOS ENVIAR UMA AMOSTRA. DUVIDAS: CONTACTAR PELO ENDERECO ELETRONICO SECOM@UFV.BR OU PELO TELEFONE 31 3899 2130, JORGE PACHECO.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-19,NA,2240,"abril",2013
132013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","004168/2013","OBJETO: CABIDE GUARDA-ROUPA, MATERIAL CORPO ACRILICO, MATERIAL GANCHO ACRILICO,INCOLOR, SEM OMBRO' BOUTIQUE GIRATORIO DE ACRILICO TRANSPARENTE'. OS CABIDES ADQUIRIDOS DEVERAO SER DE MATERIAL ACRILICO TRANSPARENTE, MEDINDO 40CM DE COMPRIMENTO E COM ESPESSURA DE 12MM.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-19,NA,3300,"abril",2013
152013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017877/2012","OBJETO: PREGAO ELETRONICO -  CAIXA DE SOM, MAQUINA COPIADORA, COMPUTADOR DESKTOP E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-10,2013-02-21,6866.76,"abril",2013
282013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001029/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MOTOCICLETA, VEICULO PICK-UP, AUTOMOVEL TIPO SEDA E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-11,2013-03-07,445990,"abril",2013
312013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001063/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ALGODAO E ALCOOL PROPILICO.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-03,2013-02-20,3738.75,"abril",2013
342013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001309/2013","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO DE MANUTENCAO DE VEICULOS LEVES E PESADOS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-24,2013-04-18,129975,"abril",2013
382013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001650/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE RACAO PARA COELHO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-01,2013-03-26,26236.8,"abril",2013
392013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","23114.001661/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CIMENTO COMUM, AREIA, BRITA E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-23,2013-03-27,162415,"abril",2013
412013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001957/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CANETAS ESFEROGRAFICAS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-01,2013-03-06,4700,"abril",2013
422013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002048/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CHAVES E CARIMBOS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-03,2013-03-27,13758.95,"abril",2013
442013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","2181/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE FARELO DE SOJA, OLEO VEGETAL DE SOJA, FARELO DE TRIGO E SUPLEMENTO ALIMENTAR ANIMAL.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-25,2013-04-19,21540,"abril",2013
472013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000294/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GENEROS ALIMENTICIOS DIVERSOS: ACUCAR, MASSA LASANHA, CONDIMENTOS, CHOCOLATE E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-08,2013-04-03,988.18,"abril",2013
482013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","23114.002391/2013","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO NAO CONTINUADO DE INSTALACAO/OPERACAO/LOCACAO DE EQUIPAMENTOS DE LUZ, IMAGEM E SOM E OUTROS, CONFORME ESPECIFICADO NA RELACAO DE ITENS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-01,2013-03-25,15600,"abril",2013
502013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","002551/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GAS LIQUEFEITO DE PETROLEO 45KG E 13KG.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-04-10,2013-04-01,35397.6,"abril",2013
512013,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","002552/2013","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE FRUTAS, VERDURAS E LEGUMES IN NATURA E OUTROS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2013-04-04,2013-03-27,68187,"abril",2013
552013,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002287/2013","OBJETO: PREGAO ELETRONICO -  TAPETE, BOTA EM PVC-CLORETO DE POLVINILA, EBULIDOR, DESINCRUSTANTE E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2013-04-03,2013-03-21,32326.82,"abril",2013
