"NumLic","CodUG","Instituicao","ModComp","Processo","Objeto","Situacao","CodOrgao","NomeOrgao","Municipio","DataCompra","DataLicitacao","Valor","Mes","Ano"
22020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","115/2020","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE GAS COMPRIMIDO NITROGENIO LIQUIDO","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-14,2020-02-10,40410,"fevereiro",2020
42020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000065/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GAS LIQUEFEITO DE PETROLEO - GLP","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-12,2020-02-10,57960,"fevereiro",2020
1182019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","005849/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE MATERIAIS HIDRAULICOS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-07,2020-01-20,24918.6,"fevereiro",2020
1642019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","007534/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE ELETRODOMESTICOS, ELETROELETRONICOS E OUTROS","EVENTO DE ALTERACAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-19,2020-02-04,57148,"fevereiro",2020
1652019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","007536/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE CADEIRAS DE ESCRITORIO","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-18,2020-02-03,59200,"fevereiro",2020
1662019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","007537/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE MATERIAL DE ESCRITORIO E DE EXPEDIENTE","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-12,2020-01-28,312.75,"fevereiro",2020
1772019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","008009/2019","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GASOLINA E OLEO DIESEL","EVENTO DE ALTERACAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-02-05,2020-01-29,350000.55,"fevereiro",2020
12020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","000604/2020","OBJETO: TREINAMENTO/QUALIFICACAO PROFISSIONAL","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-04,NA,7717.6,"março",2020
22020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","000185/2020","OBJETO: LOCACAO DE 02 (DUAS) VAGAS DE ESTACIONAMENTO PARA ATENDIMENTO DO ESCRITORIO DE REPRESENTACAO DA UFV EM BELO HORIZONTE - MG.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-12,NA,7200,"março",2020
22020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","000774/2020","OBJETO: TREINAMENTO DE SERVIDORES NO CURSO DE REFORMA DA PREVIDENCIA APLICADA AOS SISTEMAS SIAPE E SIAPECAD","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-05,NA,5000,"março",2020
62020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000188/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE SWITCH","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-27,2020-03-09,70558.41,"março",2020
72020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000199/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ROTEADORES","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-30,2020-03-09,67009.8,"março",2020
82020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000405/2020","OBJETO: PREGAO ELETRONICO -  SRP - CONTRATACAO DE SERVICOS DE LOCACAO DIVERSOS: (EQUIPAMENTOS DE SONORIZACAO, ILUMINACAO E IMAGEM); (COBERTURAS DESMONTAVEIS, TIPO TENDAS); (TABLADOS E PALCOS); (BANHEIROS QUIMICOS); SUPORTE E APOIO LOGISTICO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-10,2020-03-05,18000,"março",2020
92020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","414/2020","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE VIDRARIAS E MATERIAIS DE LABORATORIO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-30,2020-03-19,720,"março",2020
162020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000554/2020","OBJETO: PREGAO ELETRONICO -  SRP - CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICOS NAO CONTINUADOS DE HOSPEDAGEM.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-06,2020-03-05,206000,"março",2020
202020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000641/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE RACAO PARA CAMUNDONGO","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-31,2020-03-18,6910.8,"março",2020
1412019,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","006524/2019","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE REAGENTES QUIMICOS E VIDRARIAS DE USO LABORATORIAL.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-03-18,2020-03-03,0,"março",2020
1692019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","007725/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE NOBREAKS, BATERIAS DE NOBREAKS, DISCOS MAGNETICOS E OUTROS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-03-31,2020-03-04,73094,"março",2020
32020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000102/2020","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE EQUIPAMENTOS DE PROTECAO INDIVIDUAL","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-30,2020-03-11,143.1,"abril",2020
42020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001209/2020","OBJETO: CONTRATACAO DOS SERVICOS DE MONTAGEM DE ESTRUTURA PARA ATENDIMENTO DE DEMANDAS DO COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-02,NA,54000,"abril",2020
52020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001212/2020","OBJETO: AQUISICAO DE KITS PARA REALIZACAO DE TESTES DA COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-07,NA,139900.46,"abril",2020
62020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001218/2020","OBJETO: AQUISICAO DE PONTEIRAS, PLACAS E FILMES DE LABORATORIO, PARA REALIZACAO DE TESTES PARA O COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-13,NA,39652,"abril",2020
72020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001219/2020","OBJETO: AQUISICAO DE CABINE DE SEGURANCA BIOLOGICA PARA ATENDIMENTO DE DEMANDAS DE ANALISES RELATIVAS AO COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-13,NA,128500,"abril",2020
82020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001236/2020","OBJETO: AQUISICAO DE CABINES DE SEGURANCA BIOLOGICA, PARA ATENDIMENTO DA DEMANDA RELACIONADA AO COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-20,NA,257000,"abril",2020
92020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","23114.001244/2020","OBJETO: AQUISICAO DE GLICEROL E PEROXIDO DE HIDROGENIO PARA FABRICACAO DE ALCOOL GEL PARA ATENDER DEMANDA DA SOCIEDADE NAS ACOES DE COMBATE E PREVENCAO AO COVID 19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-24,NA,1955.5,"abril",2020
182020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","007539/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE MATERIAIS HIDRAULICOS, ELETRICOS,  E OUTROS DE CONSTRUCAO CIVIL.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-17,2020-03-19,226.5,"abril",2020
352020,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001002/2020","OBJETO: PREGAO ELETRONICO -  EVENTUAL AQUISICAO DE ITENS PARA A AGROINDUSTRIA","EVENTO DE RETIFICACAO PUBLICAD",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-04-28,2020-04-24,9980,"abril",2020
452020,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001181/2020","OBJETO: PREGAO ELETRONICO -  EVENTUAL AQUISICAO DE MATERIAL ESPORTIVO PARA ATENDER A DEMANDA DA DIRETORIA DE ASSISTENCIA COMUNITARIA E DO CURSO SUPERIOR EM ED. FISICA.","EVENTO DE RETIFICACAO DIVULGAD",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-04-24,2020-04-23,1125,"abril",2020
1752019,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","008226/2019","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE TINTAS, ARGAMASSA E OUTROS MATERIAIS DE CONSTRUCAO CIVIL","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-04-13,2020-02-12,8860,"abril",2020
102020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001245/2020","OBJETO: CONTRATACAO DE INSTITUICAO DE APOIO INSTITUCIONAL E DESENVOLVIMENTO DE ATIVIDADES DE PESQUISA, ENSINO E EXTENSAO UNIVERSITARIA, PARA GESTAO DOS RECURSOS ORIUNDOS DO TED Nº 09/2020 - SNFDT - SECRETARIA NACIONAL DE FUTEBOL E DEFESA DOS DIREITOS DO TORCEDOR JUNTO A UFV, PARA IMPLANTACAO DE CENTROS E NUCLEOS DE FUTEBOL PARA O DESENVOLVIMENTO DO PROGRAMA ACADEMIA DO FUTEBOL 2 NA UNIVERSIDADE FEDERAL DE VICOSA - UFV - CAMPUS VICOSA.'","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-29,NA,386831.37,"maio",2020
112020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001247/2020","OBJETO: EQUIPAMENTOS DIVERSOS DE LABORATORIO PARA DIAGNOSTICOS DO COVID 19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-04,NA,1003126.9,"maio",2020
122020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001265/2020","OBJETO: AQUISICAO DE REAGENTES PARA DIAGNOSTICO CLINICO DO CORONAVIRUS COVID-19.","RETIFICACAO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-07,NA,176982.72,"maio",2020
132020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001270/2020","OBJETO: LOCACAO DE ECOBATIMETRO CEEPULSE DE CEE HYDROSYSTEMS COM TRANSDUTOR DE 200KHZ.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-21,NA,6050,"maio",2020
152020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001291/2020","OBJETO: AQUISICAO DE AVENTAL HOSPITALAR PARA UTILIZACAO NO COMBATE AO COVID -19","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-19,NA,21570,"maio",2020
162020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001295/2020","OBJETO: AQUISICAO DE TERMOCICLADOR (TEMPO REAL) PARA UTILIZACAO NO DIAGNOSTICO DO COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-28,NA,379498.12,"maio",2020
172020,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","DISPENSA DE LICITACAO","001261/2020","OBJETO: CONTRATACAO EMERGENCIAL, NA FORMA DO INCISO IV DO ARTIGO 24 DA LEI 8.666/1993, DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICOS DE LIMPEZA, CONSERVACAO E HIGIENIZACAO, COM DEDICACAO EXCLUSIVA DE MAO DE OBRA ESPECIALIZADA, A SEREM EXECUTADOS NA UNIVERSIDADE FEDERAL DE VICOSA   CAMPUS FLORESTAL, POR 180 DIAS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-05-26,NA,344948.4,"maio",2020
212020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000667/2020","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE FERRAMENTAS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-21,2020-05-11,1396,"maio",2020
292020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000866/2020","OBJETO: PREGAO ELETRONICO -  SRP - AQUISICAO DE ALICATES, BROCAS, CHAVES DE FENDA E OUTRAS FERRAMENTAS","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-21,2020-05-07,7760,"maio",2020
412020,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001079/2020","OBJETO: PREGAO ELETRONICO -  EVENTUAL AQUISICAO DE MATERIAIS ELETRICOS PARA MANUTENCAO DE CAMPUS.","EVENTO DE ALTERACAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-05-27,2020-05-13,4170,"maio",2020
462020,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","001053/2020","OBJETO: PREGAO ELETRONICO -  ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A CONTRATACAO DE SERVICOS DE VIGILANTES, COM DEDICACAO EXCLUSIVA DE MAO DE OBRA, PARA O CAMPUS DE FLORESTAL CONFORME CONDICOES, QUANTIDADES E EXIGENCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-05-22,2020-05-11,537113.28,"maio",2020
472020,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","001213/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO OLEO LUBRIFICANTE PARA ATENDER A DEMANDA DO SETOR DE MAQUINAS AGRICOLAS DO CAMPUS UFV-FLORESTAL.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-05-28,2020-05-21,0,"maio",2020
492020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001241/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE OLEO DE SOJA -LATA DE 900 ML.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-28,2020-05-27,12384,"maio",2020
1522019,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","006795/2019","OBJETO: PREGAO ELETRONICO -  MANUTENCAO EM EQUIPAMENTO DE ORDENHA MECANICA DO MODELO LINHA BAIXA, 8 CONJUNTOS HARMONY","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2020-05-27,2019-12-18,0,"maio",2020
122022020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001265/2020","OBJETO: AQUISICAO DE REAGENTES PARA DIAGNOSTICO CLINICO DO CORONAVIRUS COVID-19","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-05-07,NA,176982.72,"maio",2020
142020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001283/2020","OBJETO: AQUISICAO DE EQUIPAMENTOS DE LABORATORIO PARA UTILIZACAO NO DISGNOSTICO DE COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-06-02,NA,38405,"junho",2020
152020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","000495/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE AREIA, CAL, BRITA, CASCALHO E CIMENTO","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-06-04,2020-04-30,8697,"junho",2020
192020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","001299/2020","OBJETO: AQUISICAO PARA REAGENTE PARA DISGNOSTICO CLINICO PARA DETECCAO DE COVID-19.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-06-01,NA,24750,"junho",2020
332020,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","000972/2020","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MATERIAL DE USO MEDICO/HOSPITALAR","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2020-06-04,2020-05-11,5627.08,"junho",2020
