"NumLic","CodUG","Instituicao","ModComp","Processo","Objeto","Situacao","CodOrgao","NomeOrgao","Municipio","DataCompra","DataLicitacao","Valor","Mes","Ano"
32015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","705/2015","OBJETO: AQUISICAO DE LIVROS DE CONTEUDO ESPECIFICO DAS DISCIPLINAS DO CURSO DE MATEMATICA E ENGENHARIAS EM GERAL.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-10,NA,2735,"fevereiro",2015
82014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","CONCORRENCIA","018535/2014","OBJETO: CONTRATACAO DE EMPRESA PARA EXECUCAO DE OBRAS E SERVICOS COM FORNECIMENTO TOTAL DE MATERIAIS, SOB O REGIME DE EMPREITADA POR PRECO UNITARIO, NECESSARIOS A EXECUCAO DA OBRA DA BIBLIOTECA DO CAMPUS DA UNIVERSIDADE FEDERAL DE VICOSA ? CAMPUS FLORESTAL, SITUADA NA CIDADE DE FLORESTAL, MINAS GERAIS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-09,NA,6319523.64,"fevereiro",2015
4602014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","014422/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE EQUIPAMENTOS DE PROTECAO INDIVIDUAL.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-10,2014-11-10,635,"fevereiro",2015
5662014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","016853/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE BATERIAS PARA NOBREAK.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-10,2015-01-15,7284,"fevereiro",2015
5782014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","17022/2014","OBJETO: PREGAO ELETRONICO -  MATERIAL DE EXPEDIENTE DE ESCRITORIO:PRANCHETA PORTATIL, COLA, FOLHA ISOPOR, FITA ADESIVA, PAPEL A4 E OUTROS","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-19,2014-12-22,2882.52,"fevereiro",2015
6242014,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","019372/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE AREIA, BRITA, CIMENTO, TELHA E TIJOLO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-02-20,2015-02-05,12000,"fevereiro",2015
6432014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","016084/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE EQUIPAMENTOS DE CONTROLE OPERACIONAL DO TRATAMENTO DE AGUA NA UFV.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-11,2015-01-06,117752.27,"fevereiro",2015
6462014,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","020794/2014","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO NAO CONTINUADO DE TRANSPORTE DE FORRAGEM PICADA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-02-20,2015-02-04,41680,"fevereiro",2015
6492014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","020935/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE NITROGENIO LIQUIDO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-10,2015-01-14,74970,"fevereiro",2015
6502014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","020934/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GASES COMPRIMIDO (ACETILENO, ARGONIO, NITROG?NIO, ETC)","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-02-06,2015-01-15,173067.26,"fevereiro",2015
22015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","002725/2015","OBJETO: CURSO APERFEICOAMENTO/ESPECIALIZACAO PROFISSIONAL (FORMACAO PREGOEIRO)","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-17,NA,538,"março",2015
42015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","021056/2014","OBJETO: PREGAO ELETRONICO -  CHAPA DE VIDRO, ESPELHO, TARUGO E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-04,2015-02-19,140,"março",2015
42015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","001864/2015","OBJETO: CURSO APERFEICOAMENTO/ESPECIALIZACAO PROFISSIONAL.","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-12,NA,3665,"março",2015
52015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","INEXIGIBILIDADE DE LICITACAO","002541/2015","OBJETO: AQUISICAO DE KITS DE SEQUENCIAMENTO DE RMNA KIT CBA TH1/TH2/TH17 HU","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-31,NA,5576,"março",2015
62015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","20316/2014","OBJETO: PREGAO ELETRONICO -  FRUTAS E VERDURAS IN NATURA","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-10,2015-03-05,25259,"março",2015
62015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","INEXIGIBILIDADE DE LICITACAO","000909/2015","OBJETO: CONTRATACAO DE ACESSO A SISTEMA ON LINE ? SISTEMA INFORMATIZADO DE COTACAO DE PRECOS, DENOMINADO BANCO DE PRECOS, MEDIANTE ASSINATURA E LIBERACAO DE SENHA DE ACESSO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-03-13,NA,7990,"março",2015
92015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","20423/2014","OBJETO: PREGAO ELETRONICO -  GENEROS ALIMENTICIOS: DOCE LEITE EM PASTA, PAO, ACUCAR, BISCOITO E OUTROS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-09,2015-03-04,13104.61,"março",2015
102015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","020481/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE PORTA PAPEL HIGIENICO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-10,2015-02-26,30840,"março",2015
182015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","000916/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE FRUTAS IN NATURA, VERDURAS IN NATURA E LEGUMES IN NATURA.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-03-13,2015-03-02,81082.22,"março",2015
192015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","891/2015","OBJETO: PREGAO ELETRONICO -  GENEROS ALIMENTICIOS: ACUCAR REFINADO, MILHO, FARINHA DE MANDIOCA E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-12,2015-03-09,12567.61,"março",2015
202015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","001008/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MILHO, FARELO DE SOJA E OUTROS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-03-12,2015-03-03,7560,"março",2015
212015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","001009/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE PAPEL CELULOSE VEGETAL","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-03-12,2015-02-27,8792,"março",2015
222015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","1005/2015","OBJETO: PREGAO ELETRONICO -  SUPLEMENTOS ALIMENTAR ANIMAL E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-11,2015-02-27,32865.95,"março",2015
272015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001489/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE RACAO PARA COELHOS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-27,2015-03-25,27892.8,"março",2015
322015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","1761/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA ESPECIALIZADA PARA A INSTALACAO E MONTAGEM DE PALCO PARA ATENDER A FESTA CALOURADA DO DCE EM 28/03/2015","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-10,2015-03-05,12849.99,"março",2015
332015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001343/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO NAO CONTINUADO DE SEGUROS ACIDENTES PESSOAIS.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-24,2015-03-24,0,"março",2015
342015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001494/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE VACINA HUMANA, APRESENTACAO ANTIGRIPAL.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-24,2015-03-10,10999.8,"março",2015
392015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","002082/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE GRAMA PARA JARDIM.","EVENTO DE RETIFICACAO DIVULGAD",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-03-30,2015-03-23,43000,"março",2015
1982014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","007336/2014","OBJETO: PREGAO ELETRONICO -  VERGALHAO, ARAME, CHAPA DE ACO, CANTONEIRA E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-04,2014-08-28,0,"março",2015
6042014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","17965/2014","OBJETO: PREGAO ELETRONICO -  PAO FRANCES 50 G.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-10,2014-12-10,303600,"março",2015
6132014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","018582/2014","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE SERVICO NAO CONTINUADOS DE DESINSETIZACAO E DESRATIZACAO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-03-11,2015-03-03,11343,"março",2015
122015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017964/2014","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE REAGENTES","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-13,2015-02-27,6087.25,"abril",2015
262015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001493/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CHAVES MATRIZ, E CARIMBOS EM LOTE.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-09,2015-04-07,13677.9,"abril",2015
282015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001492/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE FIO PLASTICO, PARA ROCADEIRA E VASSOURA PARA JARDINAGEM.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-13,2015-03-30,6882,"abril",2015
292015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","1490","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE BOTAS, CAIXAS, PANELAS DE PRESSAO, XICARAS, COPOS, MASCARAS, TOUCAS, LUVAS E OUTROS, PARA A UTILIZACAO NO RESTAURANTE UNIVERSITARIO","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-13,2015-03-30,16090.72,"abril",2015
312015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","001232/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE CUMEEIRAS, TELHAS, PREGOS E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-09,2015-03-25,2490,"abril",2015
352015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","001836/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ADESIVO JUNTA DE MOTOR E PLACA DE IDENTIFICACAO EM ALUMINIO PARA IDENTIFICACAO PATRIMONIAL.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-01,2015-03-27,2989,"abril",2015
452015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002361/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE ADUBO, SUPLEMENTO ALIMENTAR ANIMAL E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-14,2015-04-07,13535.8,"abril",2015
462015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002453/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE PESSOA JURIDICA PARA SERVICO DE BUFFET E COQUETEL","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-01,2015-03-27,7899,"abril",2015
502015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002596/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE LAMPADAS PARA PROJETOR, CABOS, PNEUS, MEMORIA E OUTROS.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-16,2015-04-13,2946.44,"abril",2015
512015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","002595/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE LUVAS, MANGUEIRAS, XICARAS, MOCHILAS E OUTROS","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-13,2015-04-06,8923.57,"abril",2015
532015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO - REGISTRO DE PRECO","002752/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE BLOCO DE CONCRETO E MEIO-FIO DE CONCRETO.","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-04-06,2015-03-27,20000,"abril",2015
572015,154052,"CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV","PREGAO","003028/2015","OBJETO: PREGAO ELETRONICO -  CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICO CONTINUADO DE LIMPEZA, CONSERVACAO E HIGIENIZACAO DAS AREAS EDIFICADAS DA UNIVERSIDADE FEDERAL DE VICOSA /CAMPUS FLORESTAL","PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","FLORESTAL",2015-04-27,2015-04-14,482900,"abril",2015
712015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO - REGISTRO DE PRECO","004158/2015","OBJETO: PREGAO ELETRONICO -  AQUISICAO DE MATERIAL QUIMICO PARA TRATAMENTO E CONTROLE DA QUALIDADE DA AGUA.","EVENTO DE RESULTADO DE JULGAME",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-29,2015-04-10,24300,"abril",2015
6022014,154051,"UNIVERSIDADE FEDERAL DE VICOSA","PREGAO","017948/2014","OBJETO: PREGAO ELETRONICO -  LOCACAO DE VEICULOS TIPO MICRO-ONIBUS, ONIBUS CONVENCIONAL E ONIBUS EXECUTIVO.","EVENTO DE SUSPENSAO PUBLICADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-04-24,2015-03-05,1739637.9,"abril",2015
32015,154051,"UNIVERSIDADE FEDERAL DE VICOSA","DISPENSA DE LICITACAO","002159/2015","OBJETO: SERVICO/MANUTENCAO EM EQUIPAMENTO DE LABORATORIO (INVERSOR DE FREQUENCIA)","ENCERRADO",26282,"UNIVERSIDADE FEDERAL DE VICOSA","VICOSA",2015-05-04,NA,1010,"maio",2015
